Date,daily_btc_close_last,log_price_scaled,log_return,phase_x,fgi_Index,MKT_RF_scaled,Fundamental_Index,Time,Noisy Volume,close,phase_y,beta_0_3,beta_2,beta_5
2019-08-04,10973.0,0.3472298208040145,0.0139363369341918,Bear,0.24,0.2883547717227019,0.22,549.0,0.5624149654057163,9.3031929889908,Bear,0.1,1.0,0.0
2019-08-05,11800.40795458,0.3681418039040927,0.0726963932873783,Bear,0.28,0.4180127467908894,0.17,550.0,0.6339586155925275,9.375889382278178,Bear,0.1,1.0,0.0
2019-08-06,11471.20065,0.3600025540247329,-0.0282945002137058,Bear,0.32,0.1512684156001715,0.12,551.0,0.5141365284278577,9.347594882064472,Bear,0.1,1.0,0.0
2019-08-07,11988.0,0.3726788207738813,0.0440665463720826,Bear,-0.1,0.3225044593606974,0.22,552.0,0.5771554977051622,9.391661428436556,Bear,0.1,1.0,0.0
2019-08-08,12050.0,0.3741627277347108,0.0051585104822464,Bear,0.22,0.2572954174122861,0.08,553.0,0.5521459870543592,9.3968199389188,Bear,0.1,1.0,0.0
2019-08-09,11890.0,0.3703175656318884,-0.0133669492339745,Bear,0.2,0.1645274591541123,0.1,554.0,0.543246594843399,9.383452989684828,Bear,0.1,1.0,0.0
2019-08-10,11308.0,0.3558805996031644,-0.050187270871346,Bear,0.18,0.2470847629839292,0.1,555.0,0.3652980562467235,9.33326571881348,Bear,0.1,1.0,0.0
2019-08-11,11552.0,0.3620216469262529,0.0213481423191268,Bear,-0.1,0.3724211972638054,0.1,556.0,0.4087039298777197,9.354613861132608,Bear,0.1,1.0,0.0
2019-08-12,11401.0,0.3582367321391642,-0.0131575112988873,Bear,-0.04,0.218642773196465,0.07,557.0,0.4081959092132509,9.34145634983372,Bear,0.1,1.0,0.0
2019-08-13,10900.0,0.3453097003675114,-0.0449382816164849,Bear,-0.1,0.205328276195627,0.09,558.0,0.5733442735240817,9.296518068217235,Bear,0.1,1.0,0.0
2019-08-14,10051.0,0.3219830073075118,-0.0810906571924956,Bear,-0.78,-0.0087615078848358,-0.01,559.0,0.652482042734741,9.21542741102474,Bear,0.1,1.0,0.0
2019-08-15,10324.0,0.3296921018397052,0.0267991498137654,Bear,-0.74,0.34424002867251,0.04,560.0,0.4875411696184858,9.242226560838503,Bear,0.1,1.0,0.0
2019-08-16,10366.0,0.330859991320132,0.0040599379111476,Bear,-0.38,0.2533823674071767,0.08,561.0,0.6616324244706328,9.246286498749653,Bear,0.1,1.0,0.0
2019-08-17,10228.0,0.327004699748501,-0.0134021623385756,Bear,-0.6,0.261309738364516,0.08,562.0,0.482497591906992,9.232884336411075,Bear,0.1,1.0,0.0
2019-08-18,10327.0,0.3297756799449822,0.0096327672603262,Bear,-0.72,0.380670046508673,0.08,563.0,0.5687201507236332,9.242517103671403,Bear,0.1,1.0,0.0
2019-08-19,10931.0,0.3461266602044506,0.0568409646224328,Bear,-0.4,0.3844154251710472,0.09,564.0,0.569698159699845,9.299358068293836,Bear,0.1,1.0,0.0
2019-08-20,10776.0,0.3420184597752471,-0.0142813502036354,Bear,-0.22,0.2056690533672447,0.07,565.0,0.3631687899649446,9.2850767180902,Bear,0.1,1.0,0.0
2019-08-21,10143.0,0.3246040906501957,-0.0605376267142059,Bear,-0.78,0.1236003406790566,0.1,566.0,0.3593154738695944,9.224539091375997,Bear,0.1,1.0,0.0
2019-08-22,10117.0,0.3238657674834724,-0.0025666351701048,Bear,-0.9,0.342138267427194,0.04,567.0,0.566878809095396,9.22197245620589,Bear,0.1,1.0,0.0
2019-08-23,10407.46937,0.3320084921964952,0.0283065797890085,Bear,-0.34,0.3396798258155271,0.17,568.0,0.682140694769872,9.2502790359949,Bear,0.1,1.0,0.0
2019-08-24,10135.0,0.3243771160597388,-0.0265289771087982,Bear,-0.22,0.2270706063397687,0.17,569.0,0.4075564850914673,9.2237500588861,Bear,0.1,1.0,0.0
2019-08-25,10132.0,0.3242919543953317,-0.0002960477645341,Bear,-0.34,0.246450633976351,0.17,570.0,0.4494025990597607,9.223454011121566,Bear,0.1,1.0,0.0
2019-08-26,10376.0,0.3311373627683465,0.0237967148747131,Bear,-0.18,0.3189435649287853,0.06,571.0,0.5471319337685268,9.24725072599628,Bear,0.1,1.0,0.0
2019-08-27,10184.0,0.3257645328371668,-0.0186775857590362,Bear,-0.4,0.2331393256625678,0.11,572.0,0.1860197130140726,9.228573140237245,Bear,0.1,1.0,0.0
2019-08-28,9726.3,0.3125366001019989,-0.0459843045919043,Bear,-0.36,0.0817509002337544,0.09,573.0,0.4995201534221299,9.18258883564534,Bear,0.1,1.0,0.0
2019-08-29,9501.6,0.3058129773350875,-0.0233733511853078,Bear,-0.6,0.1764006289304827,0.05,574.0,0.4495231376310946,9.15921548446003,Bear,0.1,1.0,0.0
2019-08-30,9595.2,0.3086328602553054,0.0098027679542145,Bear,-0.52,0.3047283340498141,-0.04,575.0,0.5887929292570709,9.169018252414244,Bear,0.1,1.0,0.0
2019-08-31,9623.9,0.3094919954757706,0.0029866144963435,Bear,-0.6,0.2820530756889838,-0.04,576.0,0.4825894173316294,9.172004866910587,Bear,0.1,1.0,0.0
2019-09-01,9775.0,0.3139733416501258,0.015578517942977,Bear,-0.52,0.2998748690837103,-0.04,577.0,0.4366878448667732,9.187583384853566,Bear,0.1,1.0,0.0
2019-09-02,10388.0,0.331469855858713,0.0608231879290723,Bear,-0.44,0.40321870374181,-0.04,578.0,0.5523694436546129,9.248406572782638,Bear,0.1,1.0,0.0
2019-09-03,10641.0,0.3383919134107023,0.0240631706590939,Bear,-0.18,0.3202097879691854,0.18,579.0,0.1436857835881694,9.272469743441732,Bear,0.1,1.0,0.0
2019-09-04,10586.0,0.33690122322633,-0.0051820910237996,Bear,-0.14,0.2337698279379785,0.22,580.0,0.5128246291582422,9.267287652417933,Bear,0.1,1.0,0.0
2019-09-05,10578.73399563,0.3367037104436612,-0.0006866143138815,Bear,-0.18,0.2573902754147017,0.03,581.0,0.340999402781112,9.266601038104051,Bear,0.1,1.0,0.0
2019-09-06,10305.0,0.3291622091864541,-0.0262165447794924,Bear,-0.14,0.2135383771270056,0.06,582.0,0.5400190101274223,9.24038449332456,Bear,0.1,1.0,0.0
2019-09-07,10487.0,0.3341983581120913,0.0175071805098472,Bear,-0.22,0.3900024283317334,0.06,583.0,0.2925717230570921,9.257891673834406,Bear,0.1,1.0,0.0
2019-09-08,10415.0,0.3322165631452458,-0.0068893201393329,Bear,-0.14,0.3240914011452478,0.06,584.0,0.5501079105697241,9.251002353695071,Bear,0.1,1.0,0.0
2019-09-09,10317.0,0.3294969917749033,-0.0094540545946966,Bear,-0.18,0.2549574259205429,0.1,585.0,0.4792163017681682,9.241548299100376,Bear,0.1,1.0,0.0
2019-09-10,10121.0,0.3239794790796391,-0.0191805469114747,Bear,-0.18,0.2214925457805951,0.03,586.0,0.6081666258749365,9.222367752188902,Bear,0.1,1.0,0.0
2019-09-11,10175.0,0.325510202336793,0.0053212581218939,Bear,-0.24,0.2487747771482011,0.05,587.0,0.351296970681874,9.227689010310796,Bear,0.1,1.0,0.0
2019-09-12,10448.0,0.3331265809601778,0.026476841205417,Bear,-0.22,0.3168315297835273,0.18,588.0,0.4540796378499844,9.254165851516213,Bear,0.1,1.0,0.0
2019-09-13,10369.27951475,0.3309509851717545,-0.0075630305510809,Bear,-0.24,0.2773512280170376,0.05,589.0,0.4979123919782217,9.246602820965132,Bear,0.1,1.0,0.0
2019-09-14,10379.0,0.3312205220770412,0.0009369920001578,Bear,-0.22,0.3281284057460283,0.05,590.0,0.3611213120806703,9.24753981296529,Bear,0.1,1.0,0.0
2019-09-15,10321.0,0.3296084994443511,-0.0056038793993558,Bear,-0.24,0.2902963394422548,0.05,591.0,0.3808891443889885,9.241935933565934,Bear,0.1,1.0,0.0
2019-09-16,10290.0,0.3287431823000428,-0.0030081047378391,Bear,-0.24,0.29244153577041,0.11,592.0,0.4758815576447329,9.238927828828094,Bear,0.1,1.0,0.0
2019-09-17,10214.08319674,0.3266130239353964,-0.0074050762904516,Bear,-0.18,0.3774641226999551,0.13,593.0,0.3983169229021851,9.231522752537645,Bear,0.1,1.0,0.0
2019-09-18,10185.0,0.3257927779063294,-0.002851423876736,Bear,-0.24,0.4059187973845064,0.08,594.0,0.3488986366870588,9.228671328660909,Bear,0.1,1.0,0.0
2019-09-19,10300.0,0.3290226013668462,0.0112278455568208,Bear,-0.38,0.2636606979991667,0.03,595.0,0.5573247190940237,9.239899174217728,Bear,0.1,1.0,0.0
2019-09-20,10197.0,0.3261315025926925,-0.0100503358535011,Bear,-0.18,0.2367233264614265,0.05,596.0,0.4748720614110601,9.229848838364228,Bear,0.1,1.0,0.0
2019-09-21,10013.0,0.3208933775703704,-0.0182093106564238,Bear,-0.26,0.2316063749480463,0.05,597.0,0.4079812360063011,9.211639527707804,Bear,0.1,1.0,0.0
2019-09-22,10052.0,0.3220116261113608,0.0038873709556792,Bear,-0.26,0.2183502648325885,0.05,598.0,0.2746885685117498,9.215526898663482,Bear,0.1,1.0,0.0
2019-09-23,9699.8,0.3117517750208001,-0.0356663529412735,Bear,-0.18,0.1338247370932568,0.12,599.0,0.5084290814447121,9.179860545722208,Bear,0.1,1.0,0.0
2019-09-24,8536.98431152,0.2750180841091523,-0.1276974464177023,Bear,-0.22,-0.2243998869626922,0.08,600.0,0.5302972110410051,9.052163099304506,Bear,0.1,1.0,0.0
2019-09-25,8465.0,0.2725822192532363,-0.0084678047372701,Bear,-0.7,0.3218840959531281,-0.06,601.0,0.5239665552064975,9.043695294567236,Bear,0.1,1.0,0.0
2019-09-26,8096.2,0.259768262149894,-0.0445451997878052,Bear,-0.76,0.1750313138885908,0.07,602.0,0.4093330724870666,8.99915009477943,Bear,0.1,1.0,0.0
2019-09-27,8213.3283417,0.2639000727892404,0.0143634264521654,Bear,-0.52,0.3546242514901019,0.04,603.0,0.4799089916047299,9.013513521231596,Bear,0.1,1.0,0.0
2019-09-28,8235.6,0.26467905503939,0.0027079784709922,Bear,-0.36,0.2774627224196826,0.04,604.0,0.417466962337051,9.016221499702588,Bear,0.1,1.0,0.0
2019-09-29,8090.0,0.2595478887566957,-0.0178374896500503,Bear,-0.34,0.2109565164750142,0.04,605.0,0.3214281829408063,8.998384010052538,Bear,0.1,1.0,0.0
2019-09-30,8325.24936708,0.2677935039668591,0.0286642583510978,Bear,-0.46,0.390494831382234,-0.08,606.0,0.4407306660409842,9.027048268403636,Bear,0.1,1.0,0.0
2019-10-01,8334.4,0.2681095116714149,0.001098538587291,Bear,-0.24,0.2638073016809377,0.13,607.0,0.374986480771901,9.028146806990929,Bear,0.1,1.0,0.0
2019-10-02,8409.2,0.2706797180502072,0.0089348166000444,Bear,-0.22,0.3160323706911783,0.11,608.0,0.4588161999373945,9.037081623590971,Bear,0.1,1.0,0.0
2019-10-03,8257.89169842,0.265456631612242,-0.0181570319778465,Bear,-0.26,0.2201607678667303,0.17,609.0,0.4786477887846336,9.018924591613125,Bear,0.1,1.0,0.0
2019-10-04,8170.0,0.2623785330649144,-0.0107004037590758,Bear,-0.4,0.308299825639504,0.09,610.0,0.384502549311951,9.008224187854047,Bear,0.1,1.0,0.0
2019-10-05,8162.1,0.2621002431646784,-0.0009674200643079,Bear,-0.38,0.2678123267725187,0.09,611.0,0.4527184860078949,9.00725676778974,Bear,0.1,1.0,0.0
2019-10-06,7881.8,0.2520478447263601,-0.0349451846272135,Bear,-0.36,0.2308530443637553,0.09,612.0,0.3729738632888342,8.972311583162528,Bear,0.1,1.0,0.0
2019-10-07,8226.9,0.2643750114468743,0.0428529688334649,Bear,-0.46,0.4314979064253681,0.06,613.0,0.3996246673324252,9.015164551995992,Bear,0.1,1.0,0.0
2019-10-08,8205.0,0.2636082346911914,-0.0026655484718016,Bear,-0.22,0.2893296090939494,-0.0,614.0,0.529347056119153,9.01249900352419,Bear,0.1,1.0,0.0
2019-10-09,8607.4,0.2773810765316571,0.0478785738458054,Bear,-0.26,0.4186794103697913,0.17,615.0,0.4343547148807745,9.060377577369996,Bear,0.1,1.0,0.0
2019-10-10,8595.9,0.2769964860845562,-0.0013369529930855,Bear,-0.18,0.2275627080422038,0.12,616.0,0.5298926560618121,9.05904062437691,Bear,0.1,1.0,0.0
2019-10-11,8277.1,0.2661249717290617,-0.0377926798923944,Bear,-0.22,0.1937439777180405,0.11,617.0,0.3825910677240761,9.021247944484516,Bear,0.1,1.0,0.0
2019-10-12,8318.17862796,0.2675490852786297,0.0049506504567187,Bear,-0.24,0.2773893652914845,0.11,618.0,0.3633407916822845,9.026198594941237,Bear,0.1,1.0,0.0
2019-10-13,8304.9,0.2670895126164656,-0.0015976139055258,Bear,-0.24,0.2998000312347904,0.11,619.0,0.471954736124088,9.024600981035707,Bear,0.1,1.0,0.0
2019-10-14,8369.9,0.2693321924255238,0.0077962349451379,Bear,-0.26,0.348486193963013,0.13,620.0,0.4147281245517919,9.032397215980849,Bear,0.1,1.0,0.0
2019-10-15,8191.0,0.2631169846702192,-0.0216059464652449,Bear,-0.22,0.2036927253039435,0.08,621.0,0.3873730101383447,9.010791269515602,Bear,0.1,1.0,0.0
2019-10-16,8016.0,0.25690450978193,-0.0215964461909567,Bear,-0.2,0.2088368602413663,0.16,622.0,0.2725046521830181,8.989194823324645,Bear,0.1,1.0,0.0
2019-10-17,8092.26321599,0.2596283522891958,0.0094689023615526,Bear,-0.2,0.3476316039174074,0.18,623.0,0.2814747013103196,8.998663725686198,Bear,0.1,1.0,0.0
2019-10-18,7985.3,0.2558006955455507,-0.0133060952982528,Bear,-0.2,0.2142014957504889,0.09,624.0,0.3074438536179879,8.985357630387945,Bear,0.1,1.0,0.0
2019-10-19,7992.6,0.2560635501215218,0.000913762197527,Bear,-0.18,0.2788095531808592,0.09,625.0,0.4529592399045732,8.986271392585472,Bear,0.1,1.0,0.0
2019-10-20,8260.6,0.2655509592563758,0.0329811105166317,Bear,-0.26,0.3466035336676634,0.09,626.0,0.6060647136190668,9.019252503102104,Bear,0.1,1.0,0.0
2019-10-21,8243.8,0.2649653309753175,-0.0020358214539619,Bear,-0.26,0.3124414630788608,0.06,627.0,0.4081327601809598,9.017216681648142,Bear,0.1,1.0,0.0
2019-10-22,8054.3,0.2582756692356769,-0.0232552923583142,Bear,-0.22,0.2211648983824443,0.07,628.0,0.6716522122565569,8.993961389289828,Bear,0.1,1.0,0.0
2019-10-23,7493.6,0.2375189101954702,-0.0721567873949062,Bear,-0.34,0.0713382471695585,0.1,629.0,0.5131612585229315,8.921804601894921,Bear,0.1,1.0,0.0
2019-10-24,7453.0,0.2359561330909785,-0.0054326870132275,Bear,-0.6,0.3201209125546236,0.09,630.0,0.2993216571919421,8.916371914881694,Bear,0.1,1.0,0.0
2019-10-25,8678.69418793,0.2797539362532677,0.1522544422770231,Bear,-0.52,0.6895133527524173,0.08,631.0,0.3920972914085048,9.068626357158715,Bear,0.1,1.0,0.0
2019-10-26,9263.7,0.2985188297016647,0.0652324587100157,Bear,0.06,0.3258541177790997,0.08,632.0,0.4642281251120721,9.133858815868733,Bear,0.1,1.0,0.0
2019-10-27,9567.9,0.3078132459586156,0.0323102087620466,Bear,0.0,0.4230270648020597,0.08,633.0,0.6402688699517568,9.16616902463078,Bear,0.1,1.0,0.0
2019-10-28,9225.1,0.2973176954225751,-0.0364857156724038,Bear,0.04,0.236524186034468,0.07,634.0,0.5442010295948143,9.129683308958375,Bear,0.1,1.0,0.0
2019-10-29,9445.5,0.304109510300806,0.0236104076385323,Bear,0.08,0.3623862848793389,0.09,635.0,0.3134452582835469,9.153293716596908,Bear,0.1,1.0,0.0
2019-10-30,9184.3,0.2960426267068539,-0.0280429330658389,Bear,0.06,0.2152932739987949,0.11,636.0,0.4296896826523564,9.125250783531069,Bear,0.1,1.0,0.0
2019-10-31,9182.5,0.2959862432939957,-0.0001960058372461,Bear,0.0,0.2728318766678665,0.16,637.0,0.4398000170399977,9.125054777693824,Bear,0.1,1.0,0.0
2019-11-01,9286.9,0.2992383492550878,0.0113053062843615,Bear,-0.02,0.2924536110507698,0.13,638.0,0.5493836386215144,9.136360083978184,Bear,0.1,1.0,0.0
2019-11-02,9332.1,0.3006350240199484,0.0048552649222681,Bear,0.02,0.3146747964404299,0.13,639.0,0.323071527075587,9.141215348900452,Bear,0.1,1.0,0.0
2019-11-03,9222.4,0.2972334902832858,-0.0118247625353049,Bear,0.12,0.2513025574653367,0.13,640.0,0.3289177695885797,9.129390586365147,Bear,0.1,1.0,0.0
2019-11-04,9440.0,0.3039419594780757,0.0233206727743997,Bear,-0.02,0.358289006455625,0.06,641.0,0.6192728299174156,9.152711259139547,Bear,0.1,1.0,0.0
2019-11-05,9333.9,0.3006905036549629,-0.0113030462076384,Bear,0.08,0.314326374502907,-0.09,642.0,0.380948931187145,9.141408212931909,Bear,0.1,1.0,0.0
2019-11-06,9349.57686557,0.3011732444350694,0.0016781533075338,Bear,0.06,0.3017191590416752,0.11,643.0,0.3111193749853326,9.143086366239444,Bear,0.1,1.0,0.0
2019-11-07,9207.8,0.2967777312881892,-0.0152801363168784,Bear,0.08,0.2565769102497095,-0.02,644.0,0.3259867883434667,9.127806229922564,Bear,0.1,1.0,0.0
2019-11-08,8782.3,0.2831676932125413,-0.047312618600948,Bear,-0.16,0.1462175161244525,0.05,645.0,0.4952106136283843,9.080493611321616,Bear,0.1,1.0,0.0
2019-11-09,8828.0,0.2846607033991692,0.0051901560550113,Bear,-0.24,0.3061948464109894,0.05,646.0,0.5384722434515546,9.085683767376628,Bear,0.1,1.0,0.0
2019-11-10,9068.4,0.2923894178036264,0.0268673544380462,Bear,-0.22,0.3685616824676063,0.05,647.0,0.5542735540286932,9.112551121814674,Bear,0.1,1.0,0.0
2019-11-11,8737.71515942,0.2817036090986633,-0.0371471107494709,Bear,-0.2,0.2089123686565337,0.09,648.0,0.3698019571665571,9.075404011065205,Bear,0.1,1.0,0.0
2019-11-12,8814.3,0.2842139397783998,0.0087266705171931,Bear,-0.22,0.3052016264793769,0.11,649.0,0.5050466469368663,9.084130681582396,Bear,0.1,1.0,0.0
2019-11-13,8801.1,0.283782824063902,-0.0014986889279473,Bear,-0.24,0.2888671698073008,0.1,650.0,0.3790748340436384,9.082631992654449,Bear,0.1,1.0,0.0
2019-11-14,8655.62426771,0.278988248098631,-0.0166673996602568,Bear,-0.18,0.2569279194395071,0.13,651.0,0.4737327084086244,9.065964592994192,Bear,0.1,1.0,0.0
2019-11-15,8495.83262528,0.2736280855430957,-0.0186335501208407,Bear,-0.24,0.1858761023292428,0.13,652.0,0.3917138344784318,9.04733104287335,Bear,0.1,1.0,0.0
2019-11-16,8522.7,0.2745363573465278,0.0031574281558164,Bear,-0.18,0.3095790944604648,0.13,653.0,0.5237194745273519,9.050488471029167,Bear,0.1,1.0,0.0
2019-11-17,8537.3,0.2750287213397873,0.0017116065139894,Bear,-0.24,0.2948618185717029,0.13,654.0,0.5601345562253707,9.052200077543157,Bear,0.1,1.0,0.0
2019-11-18,8219.5,0.2641161464973529,-0.0379354185935909,Bear,-0.24,0.1564375938006508,0.13,655.0,0.3903259557515901,9.014264658949566,Bear,0.1,1.0,0.0
2019-11-19,8164.89889817,0.2621988695438468,-0.0066650359645894,Bear,-0.36,0.2124223701070728,0.07,656.0,0.5493885784242446,9.007599622984976,Bear,0.1,1.0,0.0
2019-11-20,8126.4,0.2608392864760298,-0.0047263229379961,Bear,-0.36,0.2137975344172258,0.08,657.0,0.4012754640886884,9.00287330004698,Bear,0.1,1.0,0.0
2019-11-21,7669.7,0.2442007722454842,-0.0578405198795728,Bear,-0.4,0.0854036518043475,0.07,658.0,0.3325880035376471,8.945032780167407,Bear,0.1,1.0,0.0
2019-11-22,7317.2,0.2306663485617073,-0.0470497600502639,Bear,-0.6,0.0947000640848454,0.03,659.0,0.4203694123483476,8.897983020117143,Bear,0.1,1.0,0.0
2019-11-23,7352.6,0.2320546771363116,0.0048262510345651,Bear,-0.54,0.3918322999256256,0.03,660.0,0.638498665318898,8.902809271151709,Bear,0.1,1.0,0.0
2019-11-24,6965.2,0.216484208281583,-0.0541276703464816,Bear,-0.58,0.0650131162842642,0.03,661.0,0.350592675864585,8.848681600805227,Bear,0.1,1.0,0.0
2019-11-25,7162.7,0.2245274316760186,0.0279606830390921,Bear,-0.66,0.3257854024982471,0.06,662.0,0.4677630684049904,8.876642283844319,Bear,0.1,1.0,0.0
2019-11-26,7198.3,0.2259536255140464,0.0049578821700997,Bear,-0.58,0.3447450293750558,0.11,663.0,0.3028114707734039,8.881600166014419,Bear,0.1,1.0,0.0
2019-11-27,7549.3,0.2396491964337692,0.0476099566985404,Bear,-0.6,0.3704598171490008,0.06,664.0,0.4949337115961145,8.92921012271296,Bear,0.1,1.0,0.0
2019-11-28,7460.71416,0.2362537209551347,-0.0118037021936743,Bear,-0.36,0.2562660500044249,0.06,665.0,0.3973334198897122,8.917406420519285,Bear,0.1,1.0,0.0
2019-11-29,7796.5,0.2489176835799731,0.0440237735056552,Bear,-0.38,0.3988696263509039,0.12,666.0,0.4606902892101381,8.96143019402494,Bear,0.1,1.0,0.0
2019-11-30,7599.8823169,0.2415701792949334,-0.0255421524888266,Bear,-0.24,-0.0287325135459821,0.12,667.0,0.4225356029257781,8.935888041536113,Bear,0.1,1.0,0.0
2019-12-01,7450.0,0.235840319398215,-0.0199187301625087,Bear,-0.5,0.4902779204191951,0.12,668.0,0.2524952178746628,8.915969311373605,Bear,0.1,1.0,0.0
2019-12-02,7350.2,0.2319607646050787,-0.0134865086525781,Bear,-0.44,0.2282496477080942,0.13,669.0,0.4893791753255912,8.902482802721027,Bear,0.1,1.0,0.0
2019-12-03,7336.0,0.231404487236194,-0.0019337887847257,Bear,-0.44,0.2682256857130169,0.13,670.0,0.5176984545379772,8.9005490139363,Bear,0.1,1.0,0.0
2019-12-04,7238.2,0.2275437255106958,-0.0134211782518427,Bear,-0.52,0.227480887927163,0.09,671.0,0.3419488966211508,8.887127835684458,Bear,0.1,1.0,0.0
2019-12-05,7440.0,0.2354539366582488,0.0274982921426794,Bear,-0.58,0.361549012170661,0.13,672.0,0.4853077346420835,8.914626127827137,Bear,0.1,1.0,0.0
2019-12-06,7588.3,0.2411314445024097,0.019736738555883,Bear,-0.42,0.3186271980513853,-0.01,673.0,0.2355483081409953,8.93436286638302,Bear,0.1,1.0,0.0
2019-12-07,7543.1,0.2394128517938716,-0.0059743492925949,Bear,-0.36,0.2888529183078538,-0.01,674.0,0.461372127422765,8.928388517090426,Bear,0.1,1.0,0.0
2019-12-08,7564.6,0.2402316045051828,0.0028462326514766,Bear,-0.44,0.3099743691174519,-0.01,675.0,0.5538032477055317,8.931234749741902,Bear,0.1,1.0,0.0
2019-12-09,7379.52142186,0.2331060228238395,-0.0247706822365554,Bear,-0.36,0.2108214449645928,0.09,676.0,0.4380273338714092,8.906464067505347,Bear,0.1,1.0,0.0
2019-12-10,7253.6,0.2281551050536179,-0.0172108911734998,Bear,-0.48,0.2280394928645419,0.12,677.0,0.4829555165419663,8.889253176331847,Bear,0.1,1.0,0.0
2019-12-11,7230.72229344,0.2272463914765015,-0.0031589638950784,Bear,-0.6,0.259874281616101,0.11,678.0,0.4497987640843549,8.886094212436769,Bear,0.1,1.0,0.0
2019-12-12,7221.9,0.2268951973449837,-0.0012208572751255,Bear,-0.54,0.3044452624022187,0.13,679.0,0.4283544728649827,8.884873355161643,Bear,0.1,1.0,0.0
2019-12-13,7283.2,0.2293265876639507,0.0084522498902597,Bear,-0.56,0.2939317927768554,0.13,680.0,0.4060580864966666,8.893325605051903,Bear,0.1,1.0,0.0
2019-12-14,7100.8,0.2220306554559337,-0.0253628723136287,Bear,-0.46,0.2223619673434282,0.13,681.0,0.4050603098672489,8.867962732738274,Bear,0.1,1.0,0.0
2019-12-15,7150.3,0.2240290024808882,0.0069468601115225,Bear,-0.58,0.2946799057494567,0.13,682.0,0.3912619758355685,8.874909592849797,Bear,0.1,1.0,0.0
2019-12-16,6926.4,0.2148772931671216,-0.0318141161620797,Bear,-0.52,0.1205195595802539,0.11,683.0,0.4268979223884892,8.843095476687717,Bear,0.1,1.0,0.0
2019-12-17,6667.0,0.2038971766103676,-0.0381702140696571,Bear,-0.54,0.0434725689980328,0.1,684.0,0.4525285076730248,8.80492526261806,Bear,0.1,1.0,0.0
2019-12-18,7320.5,0.2307960525873462,0.0935086480154776,Bear,-0.7,0.5657545179164349,0.03,685.0,0.384449431455319,8.898433910633537,Bear,0.1,1.0,0.0
2019-12-19,7181.8,0.225293487748269,-0.0191285836315238,Bear,-0.58,0.23044129001703,0.13,686.0,0.479398580516237,8.879305327002013,Bear,0.1,1.0,0.0
2019-12-20,7212.0,0.2265005911301036,0.0041962573211939,Bear,-0.54,0.3252485520855352,0.01,687.0,0.3457420742376635,8.883501584323207,Bear,0.1,1.0,0.0
2019-12-21,7166.4,0.2246759893772396,-0.0063428688701723,Bear,-0.54,0.2547086427357659,0.01,688.0,0.5934144208417382,8.877158715453035,Bear,0.1,1.0,0.0
2019-12-22,7531.3,0.2389624973927873,0.0496642332021419,Bear,-0.6,0.3986432611928512,0.01,689.0,0.492483922748769,8.926822948655177,Bear,0.1,1.0,0.0
2019-12-23,7347.4,0.2318511612210732,-0.024721160526175,Bear,-0.34,0.1973617348283178,0.13,690.0,0.3866820829653693,8.902101788129002,Bear,0.1,1.0,0.0
2019-12-24,7276.9,0.2290776511696912,-0.0096415618029546,Bear,-0.5,0.2797167470101409,0.13,691.0,0.5550205456432905,8.892460226326047,Bear,0.1,1.0,0.0
2019-12-25,7220.1,0.2268234910114199,-0.0078361441195795,Bear,-0.56,0.2385964439642633,0.13,692.0,0.5319328692792605,8.884624082206468,Bear,0.1,1.0,0.0
2019-12-26,7231.9,0.22729324070044,0.0016329923363169,Bear,-0.22,0.2837192700578526,0.18,693.0,0.4404098217495498,8.886257074542785,Bear,0.1,1.0,0.0
2019-12-27,7286.979168,0.2294758133782397,0.0075872843337858,Bear,-0.24,0.3173576566754188,0.18,694.0,0.3646545281753237,8.89384435887657,Bear,0.1,1.0,0.0
2019-12-28,7333.6,0.2313103621636449,0.0063774477709959,Bear,-0.26,0.3048088281311631,0.18,695.0,0.3771767271142512,8.900221806647567,Bear,0.1,1.0,0.0
2019-12-29,7413.6,0.2344313855820905,0.0108496236249155,Bear,-0.26,0.3547911754753945,0.18,696.0,0.4072197700483485,8.911071430272482,Bear,0.1,1.0,0.0
2019-12-30,7260.9,0.2284444615034644,-0.0208123631947589,Bear,-0.2,0.2215900620885282,0.12,697.0,0.4114162247825021,8.890259067077723,Bear,0.1,1.0,0.0
2019-12-31,7208.3,0.2263529729698734,-0.0072706482339022,Bear,-0.24,0.2444139999851085,0.11,698.0,0.5688556314434079,8.882988418843821,Bear,0.1,1.0,0.0
2020-01-01,7212.7,0.2265285103706866,0.0006102212241234,Bear,-0.26,0.3182253368427596,0.11,699.0,0.4729591370001903,8.883598640067945,Bear,0.1,1.0,0.0
2020-01-02,6989.4,0.217481933063341,-0.0314486454341587,Bear,-0.22,0.1634338655865419,0.17,700.0,0.3465941944705066,8.852149994633786,Bear,0.1,1.0,0.0
2020-01-03,7356.98483342,0.232226177500681,0.0512554637794302,Bear,-0.24,0.4555409611722076,0.17,701.0,0.4884504586238821,8.903405458413216,Bear,0.1,1.0,0.0
2020-01-04,7369.83176114,0.2327280609371076,0.0017446989845133,Bear,-0.24,0.3254657967610894,0.17,702.0,0.2201639958622272,8.90515015739773,Bear,0.1,1.0,0.0
2020-01-05,7363.67024069,0.2324874616792178,-0.0008363959645762,Bear,-0.22,0.3050018285636924,0.17,703.0,0.3658291902023471,8.904313761433153,Bear,0.1,1.0,0.0
